study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W7134834321,Land Law Reforms and Security of Tenure in Rwanda: A Survey Analysis,external_research_article;no_microdata,2,1,
oa_W834652492,La politique de réforme agraire Rwandaise et la nouvelle loi de la terre vue sous l’angle du genre,missing_url;external_research_article;no_microdata,3,0,
oa_W2910700594,Development and Developmentalism in Post-genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2142380246,"Malaria, anaemia and under-nutrition: three frequently co-existing conditions among preschool children in rural Rwanda",external_research_article;no_microdata,2,1,
oa_W2985247712,"Seasonal assessment of drinking water sources in Rwanda using GIS, contamination degree (Cd), and metal index (MI)",external_research_article;no_microdata,2,1,
oa_W2115714468,"Structural determinants of food insufficiency, low dietary diversity and BMI: a cross-sectional study of HIV-infected and HIV-negative Rwandan women",external_research_article;no_microdata,2,1,
oa_W2903729001,Moderate and severe household food insecurity predicts stunting and severe stunting among Rwanda children aged 6–59 months residing in Gicumbi district,external_research_article;no_microdata,2,1,
oa_W2152280390,Bringing Them All Back Home: The Challenges of DDR and Transitional Justice in Contexts of Displacement in Rwanda and Uganda,external_research_article;no_microdata,2,1,
oa_W4366549309,Land Tenure Reform in Sub-Saharan Africa,external_research_article;no_microdata,2,1,
oa_W1779434610,Determinants of Farmer Participation in the Vertical Integration of the Rwandan Coffee Value Chain: Results from Huye District,external_research_article;no_microdata,2,1,
oa_W4415011673,DO QUOTA SYSTEMS LEAD TO SUBSTANTIVE REPRESENTATION?,external_research_article;no_microdata,2,1,
oa_W4246992819,"Constraints and options to enhancing production of high quality feeds in dairy production in Kenya, Uganda and Rwanda ICRAF Working Paper no. 95",external_research_article;no_microdata,2,1,
oa_W4417116583,Applying Rwanda’s Post-Conflict Development Model to Sierra Leone: The Case of Gender Empowerment,external_research_article;no_microdata,2,1,
oa_W7132817526,Evolving Legal Frameworks in Rwanda: Addressing Gender-Based Discrimination Among Rural Women Farmers in the Agri-sector,external_research_article;no_microdata,2,1,
oa_W7132832760,Evolving Legal Frameworks in Rwanda: Addressing Gender-Based Discrimination Among Rural Women Farmers in the Agri-sector,external_research_article;no_microdata,2,1,
oa_W4293061546,Economic perspectives to human security in Rwanda,external_research_article;no_microdata,2,1,
oa_W2987431393,"‘When you talk to someone in a bad way or always put her under pressure, it is actually worse than beating her’: Conceptions and experiences of emotional intimate partner violence in Rwanda and South Africa",external_research_article;no_microdata,2,1,
oa_W1496313994,Land Conflict and Genocide in Rwanda,external_research_article;no_microdata,2,1,
oa_W2267335701,Making progress towards food security: evidence from an intervention in three rural districts of Rwanda,external_research_article;no_microdata,2,1,
oa_W3036735413,Natural Capital Accounting for Land in Rwanda,external_research_article;no_microdata,2,1,
oa_W3007636138,"Understanding the Concept of Neighbourhood in Kigali City, Rwanda",external_research_article;no_microdata,2,1,
oa_W2954304674,Implementing the New Urban Agenda in Rwanda: Nation-Wide Public Space Initiatives,external_research_article;no_microdata,2,1,
oa_W1126718846,RWANDAN WOMEN AND THE 1994 GENOCIDE: THE EFFECT ON THEIR SOCIAL AND POLITICAL ROLES,external_research_article;no_microdata,2,1,
oa_W4410070856,"Institutional Frameworks, Policies, and Land Data: Insights from Monitoring Land Governance and Tenure Security in the Context of Sustainable Development Goals in Kenya, Rwanda, Uganda, and Zambia",external_research_article;no_microdata,2,1,
oa_W3135795626,Land Policy and Food Prices: Evidence from a Land Consolidation Program in Rwanda,external_research_article;no_microdata,2,1,
oa_W2292594164,"Agricultural policy and institutional framework for transformation of agriculture, economic development and poverty reduction in Rwanda",external_research_article;no_microdata,2,1,
oa_W7134836059,"Digital Land Governance and Gendered Credit Access: A Peri-urban Theoretical Framework for Kigali, Rwanda (2000–2026)",external_research_article;no_microdata,2,1,
oa_W7134824081,"Digital Land Governance and Gendered Credit Access: A Peri-urban Theoretical Framework for Kigali, Rwanda (2000–2026)",external_research_article;no_microdata,2,1,
oa_W1830225482,Sharing Scarcity Land Access and Social Relations in Southeast Rwanda,external_research_article;no_microdata,2,1,
oa_W4384523151,"Farming with Trees for Soil Fertility, Moisture Retention and Crop Productivity Improvement: Perceptions from Farmers in Rwanda",external_research_article;no_microdata,2,1,
oa_W4386423517,Examining the adoption of agroforestry in Southern Rwanda: a double hurdle approach,external_research_article;no_microdata,2,1,
oa_W3209609132,Factors Affecting Farm Performance among Small-Scale Farmers in the Volcanic Highlands of Rwanda: What is the Role of Institutions?,external_research_article;no_microdata,2,1,
oa_W4246008618,Untitled,missing_title;external_research_article;no_microdata,3,0,
oa_W7114895263,Adoption of Climate-Smart Agriculture by Smallholder Farmers in the Great Lakes Region: A Systematic Review,external_research_article;no_microdata,2,1,
oa_W7114901564,Adoption of Climate-Smart Agriculture by Smallholder Farmers in the Great Lakes Region: A Systematic Review,external_research_article;no_microdata,2,1,
oa_W1510162049,EXPLORING THE PARADOX OF RWANDAN AGRICULTURAL HOUSEHOLD INCOME AND NUTRITIONAL OUTCOMES IN 1990 AND 2000,external_research_article;no_microdata,2,1,
oa_W122973745,FEATURES OF LAND CONFLICTS IN POST CIVIL WAR RWANDA,external_research_article;no_microdata,2,1,
oa_W3164441729,Improving farm productivity through the reduction of managerial and technology gaps among farmers in Rwanda,external_research_article;no_microdata,2,1,
oa_W4381621974,Empirical analysis of poverty eradication and its determinants in Rwanda: lessons from China,external_research_article;no_microdata,2,1,
oa_W51599449,"Building Peace and/or Gender Equality.Changing Attitudes around Peace, Development and Security in International Cooperation in Rwanda.",external_research_article;no_microdata,2,1,
oa_W4417216573,Strategies for promoting gender equality in Rwanda: How do the actors describe their work?,external_research_article;no_microdata,2,1,
oa_W818600679,Women’s rights and the well-being of the Rwandan family,external_research_article;no_microdata,2,1,
oa_W3012049600,Understanding Sexual and Gender-Based Violence against Refugees with a Communication Disability and challenges to accessing appropriate support: A literature review,external_research_article;no_microdata,2,1,
oa_W2795793925,Gender-transformative Bandebereho couples’ intervention to promote male engagement in reproductive and maternal health and violence prevention in Rwanda: Findings from a randomized controlled trial,external_research_article;no_microdata,2,1,
oa_W2289608221,Sexual Violence in War,external_research_article;no_microdata,2,0,
oa_W2486397157,Gender-based Violence and Human Rights: Participatory Theatre in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W2303452203,"Living under ""quiet insecurity"": Religion and popular culture in post-genocide Rwanda",external_research_article;no_microdata,2,1,
oa_W2968990763,Mobile Arts for Peace (MAP),external_research_article;no_microdata,2,0,
oa_W2808570907,Post-genocide gender equality : Understanding the gender equality process within the political sphere after the Rwandan genocide against the Tutsi,external_research_article;no_microdata,2,1,
oa_W4405072607,"Effect of Gender Based-Violence on the Social Well-being of Women in Rwanda. Case Study of Ngoma Sector, Huye District",external_research_article;no_microdata,2,1,
oa_W998067293,"Gender equality, the state and civil society: A comparative case study of Rwanda and South Africa",external_research_article;no_microdata,2,1,
oa_W3112987719,"Normative Encounters between the ‘Global’ and the ‘Local’:: Women, Peace and Security in Mali and Rwanda",external_research_article;no_microdata,2,1,
oa_W4383334910,Rwanda’s agrifood system structure and drivers of transformation,external_research_article;no_microdata,2,1,
oa_W2594909294,"Women empowerment and poverty alleviation A case study of Kicukiro District, Kigali, Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2138265155,FAWE - THE RIGHT WAY FOR RWANDA? - A Case Study of Educational Strategies for Gender Equality and Development,external_research_article;no_microdata,2,1,
oa_W4410057109,The Impact of Gender Equality Policy on Girls’ Enrollment Rates in Public Secondary Schools in Rwanda,external_research_article;no_microdata,2,1,
oa_W4224295333,Women empowerment and Health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W148349038,Experiences of gender-based violence among HIV-positive Rwandan women beyond the period of disclosure and implications for HIV programming,missing_url;external_research_article;no_microdata,3,0,
oa_W2464427325,Gender-Based Violence and Submerged Histories: A Colonial Genealogy of Violence Against Tutsi Women in the 1994 Rwandan Genocide,external_research_article;no_microdata,2,1,
oa_W7131101521,Religious Leaders' Training in Rwanda: Shaping Perpetrator Behaviour and Support Systems Through Gender-Based Violence Initiatives,external_research_article;no_microdata,2,1,
oa_W7131104539,Religious Leaders' Training in Rwanda: Shaping Perpetrator Behaviour and Support Systems Through Gender-Based Violence Initiatives,external_research_article;no_microdata,2,1,
oa_W4229440858,Women empowerment and Health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W2606890553,"Women Empowerment via Micro Credit Programmes: Huye District, Rwanda",external_research_article;no_microdata,2,0,
oa_W7130705877,Gender-Based Violence Prevention Programmes and Safety Awareness Among Adolescent Girls in Rural Rwanda: A Community Intervention Study,external_research_article;no_microdata,2,1,
oa_W7134166557,"Gender Equality Programmes and Women's Political Participation in East African Politicians' Networks: A Six-Year Exploration in Kenya, Uganda, and Rwanda",external_research_article;no_microdata,2,1,
oa_W7130683021,Gender-Based Violence Prevention Programmes and Safety Awareness Among Adolescent Girls in Rural Rwanda: A Community Intervention Study,external_research_article;no_microdata,2,1,
oa_W7134201116,"Gender Equality Programmes and Women's Political Participation in East African Politicians' Networks: A Six-Year Exploration in Kenya, Uganda, and Rwanda",external_research_article;no_microdata,2,1,
oa_W4388201430,"Monitoring and Evaluation Practices and Women Empowerment in the Tea Industries of Rwanda A Case of Rwanda Mountain Tea, Rutsiro Tea Estate",external_research_article;no_microdata,2,1,
oa_W2793569664,Selected developments in human rights and democratisation during 2016: Sub-Saharan Africa,external_research_article;no_microdata,2,1,
